DIRECTORIO,NOMBRE_LOCALIDAD,NOMBRE_ESTRATO,NVCBP4,NVCBP14A,NVCBP14D,NVCBP14E,NVCBP14G,NVCBP15A,NVCBP15C,NVCBP15F,NVCBP15G,NVCBP16A3,NVCBP16A4,NPCKP17,NPCKP18,NPCKP23,NPCKP44A,NPCKPN62A,NPCKPN62B,NPCKP64A,NPCKP64E,NHCCP3,NHCCP6,NHCCP7,NHCCP8_1,NHCCP8_2,NHCCP8_3,NHCCP8_6,NHCCP8_7,NHCCP8_8,NHCCP8_9,NHCCP9,NHCCP11,NHCCP11A,NHCCP12,NHCCP41,NHCCP41A,NHCCP47A,NHCCP47B,NHCLP2A,NHCLP2B,NHCLP2C,NHCLP2E,NHCLP4,NHCLP5,NHCLP8AB,NHCLP8AE,NHCLP10,NHCLP11,NHCLP29_1A,NHCLP29_1C,NHCLP29_1E,NHCLP29_1F,NPCHP4
3005369.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,1,2,2,2,2,2,1.0,1.0,9500000.0,7.0,1.0,9500000.0,2,2,1.0,2013.0,9500000.0,,,,,,,,9500000.0,2,,2.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005370.0,Usaquén,USAQUÉN: Country Club + Santa Bárbara,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,99.0,1.0,1.0,99.0,2,2,1.0,2001.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005384.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,,7.0,1.0,,2,2,1.0,2020.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2,,2.0,2,,2,1,2,2,2,2,2,1,,,1,2,,,,,9.0
3005391.0,Fontibón,Ciudad Salitre Occidental,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,8000000.0,7.0,2.0,8000000.0,2,2,1.0,2000.0,8000000.0,,,,,,,,8000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,,,11.0
3005399.0,Los Mártires,Santa Isabel,2,1,2,2,2,2,2,2,2,9,9,1.0,1.0,1800000.0,7.0,2.0,1800000.0,2,2,1.0,2000.0,1800000.0,,,,,,,,1800000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,1,2,,,,,4.0
3005400.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,1,1,2,2,2,2,1.0,1.0,3700000.0,7.0,2.0,3700000.0,2,2,1.0,2014.0,3700000.0,,,,,,,,3700000.0,2,,2.0,1,2.0,2,2,2,2,2,2,1,1,,,2,2,,,1.0,,13.0
3005405.0,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,2,2,2,2,2,1,1,2,2,9,9,1.0,2.0,11800000.0,7.0,1.0,11800000.0,2,2,1.0,2019.0,11800000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,11800000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,15.0
3005418.0,Usaquén,Los Cedros,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,3500000.0,1.0,2.0,3500000.0,2,2,1.0,1995.0,3500000.0,,,,,,,,3500000.0,2,,1.0,2,,2,2,1,2,2,2,1,1,,,3,2,,,,,9.0
3005419.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,7000000.0,7.0,2.0,7000000.0,2,1,2.0,2011.0,7000000.0,,,,,,,,7000000.0,2,,2.0,1,1.0,1,2,2,2,2,2,1,2,,,2,2,,,1.0,,9.0
3005422.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1000000.0,1.0,2.0,1000000.0,2,2,2.0,99.0,1000000.0,,,,,,,,1000000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,3,2,,,,,7.0
3005433.0,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,2,2,2,2,2,1,1,2,2,9,9,2.0,2.0,8000000.0,7.0,2.0,8000000.0,2,2,2.0,2012.0,8000000.0,,,,,,,,8000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,12.0
3005434.0,Usaquén,USAQUÉN: Country Club + Santa Bárbara,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,8000000.0,1.0,1.0,8000000.0,2,2,1.0,2015.0,8000000.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,8000000.0,1,1.0,,1,1.0,2,2,2,2,2,2,2,2,,,3,2,,,,,11.0
3005435.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,1,1,2,2,2,2,2.0,1.0,99.0,1.0,2.0,99.0,2,2,2.0,99.0,99.0,,,,,,,,99.0,2,,2.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,13.0
3005439.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,1,2,2,2,2,2,1,2,2,2,2,2.0,1.0,10000000.0,7.0,1.0,10000000.0,2,2,1.0,2021.0,10000000.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,10000000.0,2,,2.0,1,2.0,2,2,2,2,2,2,2,2,,,3,2,,,,,11.0
3005442.0,Usaquén,USAQUÉN: Paseo de Los Libertadores + La Uribe,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,8000000.0,7.0,1.0,8000000.0,2,1,1.0,2011.0,8000000.0,,,,,,,,8000000.0,1,2.0,,1,2.0,1,2,2,2,2,2,1,1,,,3,2,,1.0,,,9.0
3005463.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,3500000.0,7.0,2.0,3500000.0,2,2,1.0,99.0,3500000.0,,,,,,,,3500000.0,2,,2.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,7.0
3005464.0,Usaquén,USAQUÉN: Paseo de Los Libertadores + La Uribe,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,5000000.0,8.0,2.0,5000000.0,2,2,1.0,2018.0,5000000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,2,,,,,9.0
3005472.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,1,1,2,1,2,2,1.0,1.0,8000000.0,7.0,1.0,8000000.0,2,1,1.0,2010.0,8000000.0,,,,,,,,8000000.0,2,,1.0,1,2.0,1,2,2,2,2,2,2,1,,,3,2,,,,,9.0
3005476.0,Santa Fe,SANTA FE: Las Nieves + Sagrado Corazón,1,2,2,2,2,2,2,2,2,2,2,1.0,2.0,99.0,1.0,2.0,99.0,2,2,2.0,2012.0,99.0,,,,,,,,99.0,2,,3.0,1,1.0,1,2,2,2,2,2,1,2,,,2,2,1.0,,,,9.0
3005481.0,Usaquén,USAQUÉN: Country Club + Santa Bárbara,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,5200000.0,7.0,1.0,5200000.0,2,2,1.0,2003.0,5200000.0,,,,,,,,5200000.0,1,1.0,,1,2.0,1,2,2,2,2,2,1,1,,,3,2,,,,,11.0
3005488.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,2,2,2,2,2,2,2,1,2,1,1,2.0,1.0,10500000.0,1.0,1.0,10500000.0,2,2,1.0,2020.0,10500000.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,10500000.0,2,,1.0,1,1.0,2,1,1,2,2,2,1,1,,,3,2,,,,,13.0
3005489.0,Usaquén,Los Cedros,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,6000000.0,7.0,2.0,6000000.0,2,2,1.0,2000.0,6000000.0,,,,,,,,6000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,3,2,,,,,11.0
3005508.0,Usaquén,USAQUÉN: Paseo de Los Libertadores + La Uribe,1,2,2,2,2,1,1,2,2,1,1,1.0,1.0,99.0,8.0,2.0,99.0,2,2,1.0,2006.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005509.0,Usaquén,Los Cedros,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,6000000.0,7.0,2.0,6000000.0,2,2,1.0,2005.0,6000000.0,,,,,,,,6000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,,,10.0
3005514.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,1,2,1,1,2,2,1,1,1.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,1990.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,,,11.0
3005519.0,Chapinero,CHAPINERO: Pardo Rubio + Chapinero,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,8500000.0,1.0,1.0,8500000.0,2,2,1.0,2003.0,8500000.0,,,,,,,,8500000.0,2,,2.0,1,1.0,2,1,1,2,2,2,1,1,,,3,2,,,,,
3005536.0,Kennedy,KENNEDY: Castilla + Bavaria,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,4000000.0,1.0,1.0,4000000.0,2,2,1.0,2020.0,4000000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,2,,,1.0,,11.0
3005537.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,2,1.0,2015.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,2,,2.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
3005542.0,Kennedy,KENNEDY: Castilla + Bavaria,1,2,2,1,2,2,1,2,2,2,2,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,1,1.0,2011.0,1200000.0,,,,,,,,1200000.0,2,,1.0,2,,1,1,2,2,2,2,2,2,,,2,2,,,,,6.0
3005549.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,2,1.0,2003.0,,,,,,,,,,2,,2.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
3005553.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,8000000.0,7.0,1.0,8000000.0,2,2,1.0,2000.0,8000000.0,,,,,,,,8000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
3005558.0,Kennedy,KENNEDY: Castilla + Bavaria,1,2,2,2,2,1,1,2,2,2,1,1.0,1.0,1350000.0,7.0,2.0,1350000.0,2,2,1.0,2005.0,1350000.0,,,,,,,,1350000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,2,2,,,1.0,,4.0
3005574.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,9800000.0,8.0,1.0,9800000.0,2,2,1.0,2020.0,9800000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,9800000.0,2,,1.0,1,2.0,2,2,2,2,2,2,2,2,,,3,2,,,,,13.0
3005585.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,20000000.0,7.0,2.0,20000000.0,2,2,1.0,2019.0,20000000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,20000000.0,2,,1.0,1,2.0,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005596.0,Barrios Unidos,BARRIOS UNIDOS: Parque Salitre + Doce de Octubre,2,1,2,2,2,1,1,2,2,1,1,2.0,1.0,99.0,7.0,2.0,99.0,2,1,1.0,2002.0,99.0,,,,,,,,99.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,1.0,,,13.0
3005597.0,Fontibón,Fontibón San Pablo,2,2,2,2,2,2,2,2,2,2,1,1.0,1.0,4500000.0,7.0,2.0,4500000.0,2,2,1.0,2000.0,4500000.0,,,,,,,,4500000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005609.0,Barrios Unidos,BARRIOS UNIDOS: Parque Salitre + Doce de Octubre,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,99.0,99.0,,,,,,,,99.0,2,,3.0,1,1.0,1,2,2,2,2,2,1,2,,,1,2,,,,,5.0
3005610.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,2,1.0,2015.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,3,2,,,1.0,,13.0
3005619.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,7800000.0,7.0,1.0,7800000.0,2,2,1.0,2018.0,7800000.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7800000.0,2,,2.0,2,,1,2,1,1,1,2,2,2,,,2,2,,,,,11.0
3005621.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,2,1.0,2015.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,2,,2.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,15.0
3005622.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,2003.0,99.0,,,,,,,,99.0,2,,1.0,1,2.0,2,2,2,2,2,2,2,2,,,3,2,,,,,9.0
3005637.0,Barrios Unidos,BARRIOS UNIDOS: Parque Salitre + Doce de Octubre,1,2,2,2,2,1,1,2,2,1,1,2.0,1.0,3000000.0,7.0,2.0,3000000.0,2,2,1.0,2000.0,3000000.0,,,,,,,,3000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,2,,,1,2,,,,,9.0
3005638.0,Kennedy,KENNEDY: Castilla + Bavaria,1,2,2,2,2,2,1,2,2,2,2,1.0,1.0,7000000.0,7.0,2.0,7000000.0,2,2,1.0,2007.0,7000000.0,,,,,,,,7000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,3,,,3,2,,,,,9.0
3005639.0,Fontibón,Fontibón San Pablo,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,5000000.0,7.0,2.0,5000000.0,2,2,2.0,2000.0,5000000.0,,,,,,,,5000000.0,2,,2.0,2,,2,2,2,2,2,2,2,2,,,3,2,,,,,11.0
3005645.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,99.0,7.0,1.0,99.0,2,2,2.0,2012.0,99.0,,,,,,,,99.0,2,,1.0,1,2.0,2,1,2,2,2,2,1,1,,,3,2,,,,,9.0
3005663.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,99.0,11.0,2.0,99.0,2,2,1.0,2001.0,99.0,,,,,,,,99.0,2,,1.0,1,3.0,1,2,2,2,2,2,2,2,,,3,2,,,,,9.0
3005667.0,Barrios Unidos,BARRIOS UNIDOS: Parque Salitre + Doce de Octubre,1,2,2,2,2,1,2,2,2,1,1,1.0,1.0,4500000.0,7.0,2.0,4500000.0,2,2,1.0,2015.0,4500000.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4500000.0,2,,1.0,2,,2,1,2,2,2,2,1,1,,,3,2,,,,,13.0
3005671.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,2,1.0,2001.0,,,,,,,,,,1,2.0,,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,11.0
3005683.0,Kennedy,KENNEDY: Castilla + Bavaria,1,2,2,1,2,2,1,2,2,2,2,1.0,1.0,4500000.0,7.0,2.0,4500000.0,2,2,1.0,2007.0,4500000.0,,,,,,,,4500000.0,2,,1.0,1,1.0,1,2,2,2,2,2,3,2,,,3,2,,,,,7.0
3005686.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,7.0,1.0,,2,2,1.0,2015.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2,,2.0,1,1.0,2,1,2,2,2,2,1,1,,,3,2,,,,,
3005704.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,2001.0,99.0,,,,,,,,99.0,2,,1.0,1,2.0,1,2,2,2,2,2,2,2,,,3,2,,,,,9.0
3005705.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,20000000.0,7.0,1.0,20000000.0,2,2,1.0,2000.0,20000000.0,,,,,,,,20000000.0,1,1.0,,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
3005707.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,,1.0,1.0,,2,2,1.0,2007.0,,,,,,,,,,2,,2.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
3005710.0,Chapinero,CHAPINERO: Chicó Lago + El Refugio,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2500000.0,7.0,2.0,2500000.0,2,2,1.0,2012.0,2500000.0,,,,,,,,2500000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005715.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,1,2,2,2,2,2,2,2,2,2,2,2.0,1.0,,7.0,2.0,,2,2,1.0,1995.0,,,,,,,,,,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005729.0,Teusaquillo,Ciudad Salitre Oriental,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,2000000.0,7.0,1.0,2000000.0,2,1,1.0,1995.0,2000000.0,,,,,,,,2000000.0,2,,1.0,2,,2,2,2,2,2,2,1,2,,,2,2,,,,,9.0
3005734.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,1,2,2,2,2,1,1,2,2,1,1,2.0,1.0,4500000.0,7.0,2.0,4500000.0,2,2,1.0,2015.0,4500000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4500000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,11.0
3005745.0,Teusaquillo,Galerías,2,1,2,2,2,1,1,2,2,2,2,1.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,2005.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,3,2,,,,,13.0
3005749.0,Teusaquillo,Galerías,2,1,2,2,2,1,1,2,2,2,2,1.0,2.0,99.0,7.0,2.0,99.0,2,2,1.0,2009.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,2,,,1,2,,,,,9.0
3005758.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,1,2,2,2,2,1,1,2,2,1,1,2.0,1.0,3500000.0,7.0,2.0,3500000.0,2,2,1.0,1998.0,3500000.0,,,,,,,,3500000.0,2,,1.0,1,2.0,1,1,2,2,2,2,1,1,,,3,2,,,,,9.0
3005761.0,Usaquén,Los Cedros,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,3600000.0,1.0,2.0,3600000.0,2,2,1.0,2001.0,3600000.0,,,,,,,,3600000.0,2,,2.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,9.0
3005777.0,Teusaquillo,Galerías,2,2,2,2,2,2,2,2,2,1,1,1.0,1.0,2500000.0,4.0,2.0,2500000.0,2,2,1.0,2010.0,2500000.0,,,,,,,,2500000.0,2,,1.0,1,2.0,1,2,2,2,2,2,1,1,,,2,2,,,,,5.0
3005778.0,Usaquén,Los Cedros,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,1300000.0,4.0,2.0,1300000.0,2,2,1.0,1998.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,5.0
3005792.0,Teusaquillo,Galerías,2,2,2,2,2,2,2,2,2,2,1,1.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,99.0,99.0,,,,,,,,99.0,2,,1.0,2,,2,2,2,2,2,2,1,2,,,2,2,,,,,9.0
3005806.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,1,2,2,2,2,2,2,2,2,2,2,2.0,1.0,8000000.0,7.0,1.0,8000000.0,2,2,1.0,2002.0,8000000.0,,,,,,,,8000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,15.0
3005808.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,1,2,2,2,2,2,2,2,2,2,2,2.0,1.0,3600000.0,7.0,2.0,3600000.0,2,2,1.0,2016.0,3600000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3600000.0,2,,1.0,2,,1,2,2,2,2,2,1,2,,,2,2,,,,,9.0
3005812.0,Teusaquillo,Ciudad Salitre Oriental,1,2,2,2,2,2,2,2,2,1,1,2.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,1995.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,2,1,1,2,2,2,1,1,,,3,2,,,,,15.0
3005821.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,10000000.0,7.0,1.0,10000000.0,2,2,1.0,2018.0,10000000.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,13.0
3005834.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,1,2,2,2,2,2,2,2,2,2,2,2.0,1.0,3200000.0,7.0,2.0,3200000.0,2,2,1.0,2020.0,3200000.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3200000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005839.0,Teusaquillo,Galerías,2,1,2,2,2,1,1,2,2,2,2,1.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,2005.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,1,2,2,2,2,2,2,2,,,3,2,,,,,13.0
3005855.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,4000000.0,7.0,1.0,4000000.0,2,2,1.0,2010.0,4000000.0,,,,,,,,4000000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,11.0
3005861.0,Teusaquillo,Galerías,2,2,2,2,2,2,2,2,2,1,1,2.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,2018.0,99.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,99.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,2,,,2,2,,,,,9.0
3005863.0,Teusaquillo,Teusaquillo,2,2,2,2,1,2,1,2,2,1,1,1.0,1.0,3500000.0,7.0,2.0,3500000.0,2,1,1.0,99.0,3500000.0,,,,,,,,3500000.0,2,,4.0,2,,2,2,1,2,2,2,2,3,,,2,2,,,1.0,,11.0
3005863.0,Teusaquillo,Teusaquillo,2,2,2,2,1,2,1,2,2,1,1,1.0,1.0,3500000.0,7.0,2.0,3500000.0,2,1,1.0,99.0,3500000.0,,,,,,,,3500000.0,2,,4.0,2,,2,2,1,2,2,2,2,3,,,2,2,,,1.0,,8.0
3005863.0,Teusaquillo,Teusaquillo,2,2,2,2,1,2,1,2,2,1,1,1.0,1.0,3500000.0,7.0,2.0,3500000.0,2,1,1.0,99.0,3500000.0,,,,,,,,3500000.0,2,,4.0,2,,2,2,2,2,2,2,2,1,,,2,2,,,,,11.0
3005863.0,Teusaquillo,Teusaquillo,2,2,2,2,1,2,1,2,2,1,1,1.0,1.0,3500000.0,7.0,2.0,3500000.0,2,1,1.0,99.0,3500000.0,,,,,,,,3500000.0,2,,4.0,2,,2,2,2,2,2,2,2,1,,,2,2,,,,,8.0
3005868.0,Teusaquillo,Teusaquillo,2,2,2,2,2,1,1,2,2,1,1,1.0,1.0,99.0,7.0,2.0,99.0,2,2,1.0,2008.0,99.0,,,,,,,,99.0,2,,1.0,2,,2,1,2,2,2,2,2,3,,,2,2,,,,,9.0
3005878.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,2,2,2,2,2,2,2,2,2,2,2,2.0,1.0,3000000.0,7.0,2.0,3000000.0,2,2,1.0,2019.0,3000000.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3000000.0,2,,1.0,1,2.0,2,2,2,2,2,2,1,1,,,3,2,,,,,9.0
3005885.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,2,2,2,2,2,2,2,2,2,1,1,2.0,1.0,98.0,1.0,2.0,98.0,2,2,1.0,2008.0,98.0,,,,,,,,98.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,1,,,3,2,,,,,13.0
3005890.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,2,2,2,2,2,1,2,2,2,2,2,2.0,1.0,,7.0,1.0,,2,2,1.0,2012.0,,,,,,,,,,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,13.0
3005891.0,Teusaquillo,TEUSAQUILLO: Parque Simón Bolívar - CAN + La Esmeralda,1,2,2,2,2,1,1,2,2,1,1,1.0,1.0,7500000.0,7.0,1.0,7500000.0,2,2,1.0,1998.0,7500000.0,,,,,,,,7500000.0,2,,1.0,1,1.0,2,1,2,2,2,2,1,1,,,3,2,,,,,13.0
3005895.0,Teusaquillo,Galerías,2,1,2,2,2,1,1,2,2,2,2,2.0,1.0,99.0,7.0,1.0,99.0,2,2,1.0,2009.0,99.0,,,,,,,,99.0,2,,1.0,2,,2,1,2,2,2,2,2,2,,,2,2,,,,,14.0
3005899.0,Teusaquillo,Galerías,2,1,2,2,2,1,1,2,2,2,2,1.0,1.0,2800000.0,7.0,1.0,2800000.0,2,2,1.0,2013.0,2800000.0,,,,,,,,2800000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,,,,13.0
3005900.0,Suba,Tibabuyes,1,2,2,2,2,2,2,2,2,2,2,2.0,1.0,9000000.0,7.0,2.0,9000000.0,2,2,2.0,2009.0,9000000.0,,,,,,,,9000000.0,2,,1.0,2,,2,2,2,2,2,2,1,2,,,3,2,,,,,11.0
3005904.0,Usaquén,Toberín,1,2,2,2,2,2,2,2,2,9,9,1.0,1.0,3600000.0,7.0,2.0,3600000.0,2,2,1.0,1999.0,3600000.0,,,,,,,,3600000.0,2,,1.0,1,1.0,2,2,2,2,2,2,2,3,,,2,2,,,,,9.0
